IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30
HG00372	0.043310168050233376	0.03900506402720233	0.04711352674616448	-0.11880549898597313	0.06395716398589114	-0.0347871566761426	0.022783097464129133	0.0119376010888172	-0.011087366922945568	0.03260664500588906	-0.02156813843408486	0.09281226148624329	-0.1556824775275595	0.02014763164823487	-0.06982617762598191	-0.04299511242183111	0.046928546705164734	0.08186996321099164	-0.0018583948705116625	0.05333466806836029	-0.07771353299640828	0.012589733636313922	0.0627615644936592	0.07240715801923105	-0.046501694666827555	0.01581866811066107	0.0032653726185092272	0.028695856337833583	0.01701153288014201	-0.014095540225531278
HG00373	0.037251619852839486	-0.04497010585986762	-0.03643555324495305	0.004739250783973541	-0.04603102895859245	-0.03498561631299943	0.016137576723620838	-0.07982008739180305	-0.08002166248841706	-0.06551755850421485	0.04298791060641473	0.03898499541199997	0.02711524015727177	0.03628272011948834	-0.01582106080078966	-0.031512665414674595	0.01836436374984704	0.04260432544194868	0.03793296441580802	-0.011514309816543711	-0.004914951733792576	-0.015590662649734067	-0.017805924689636862	0.01293787308185817	-0.007700482440855474	-0.021951026541065167	0.07911184065449782	-0.01763193776984598	-0.02232822579916096	-0.0007234056315213143
HG00375	-0.023005839126108037	0.02025087787451981	-0.03606777341189641	-0.0134599453930485	-0.059729605846500486	0.0002460654875202498	-0.05405691328947606	-0.043797877373471315	-0.10629188010332691	0.0453397192079815	0.03038309322158584	0.07425549067705578	0.027664530415436255	0.023295547207341782	0.05312661639254247	0.014786288221792407	-0.03929221425961955	0.09975621490830326	0.0493996824021316	0.018967531184556487	0.001806474973446843	0.010799532503954752	0.006804186645032413	-0.00031535919975474343	-0.07122376063122426	-0.0501516962024231	0.009166664363813207	0.016942861012599123	0.030204037954808534	0.022537650556266976
HG00376	0.017605799419676764	-0.028702247981519994	0.04506452628153776	-0.004505447990882102	-0.10559071192709904	0.007702072323303137	0.004702911286214327	-0.1480723932247977	-0.038916758566843894	-0.06747595672270001	-0.033650068527654925	0.07020049513942353	0.007103701512350311	-0.02298857627584893	0.011723034080431592	-0.04981313556117976	0.06438617912510601	0.07055035160448242	0.03155191538935457	-0.014651861081077976	0.014037587000224633	-0.011709939430100265	-0.0031317631179015905	0.019516176840448114	0.012635319299193655	-0.014558161237513488	-0.021512541414551504	0.005192416801774013	-0.007547005020252346	0.023473099515885627
HG00377	-0.06276777310560773	0.03690160076302968	0.05261339478245568	0.04036112385373957	-0.07506773800416743	2.7271849410423136e-05	-0.021519385912811866	-0.04674529946062993	-0.023596687974331794	-0.04384617903385129	0.058466514443722174	0.049333716300955954	-0.014688951109920174	0.006591940723741366	-0.06951482844797309	0.015400707210827485	0.04616626855287989	-0.03426685660469162	0.016136260628380573	-0.05756356825325959	0.03398087979183274	0.006948195985857865	-0.048963188559291604	-0.019970860614012494	0.05236407166451641	0.04699666020036113	0.004571676601412285	0.02640057661297909	-0.003309563872956919	0.012014337375680804
HG00378	0.06363277696918393	0.010093149767476668	0.03670010141469212	0.019358899689624214	-0.04678602282059902	-0.02411208592220463	-0.12647880478676635	-0.02950141396144323	-0.0123957176016866	-0.020539567125397555	0.0065255945376543455	-0.023884508795732156	0.03055864489856334	0.004436944916280884	0.016833146017396817	-0.006007238462354396	0.03935323097101739	0.0013671460072483092	0.04553773291180711	-0.020469573976970308	0.016079327236114032	0.008991742654350146	0.04424654280445774	0.030832475723630112	0.035655219791143854	-0.023082862173053255	-0.0013603991967728966	0.07205252059879486	-0.0003113713052638003	0.029810812649474876
HG00381	0.015721528080778233	0.10745402296582045	0.0011003334702329212	0.051834065293282584	-0.04673871199753703	-0.02467578658338415	-0.038265651048208324	0.07477343234210919	0.03582699384941826	-0.05966823611448809	0.02658805206244443	0.07069893203342467	0.07107357334274984	-0.06427260137670812	-0.017135043556171962	-0.03695792259620482	0.019490112460754286	0.0017695303876693867	0.001137358612278715	0.010054850723889331	-0.06993851872316378	0.012749805022215451	-0.07907572968406906	0.04213685281550842	-0.01151239159623898	-0.02030488343871205	0.03624813862722981	-0.10186626937678211	-0.08001779961006075	-0.039104724261003296
HG00382	0.04589200702379069	0.0012821920183775678	0.07654977602974553	-0.0890305067143946	-0.02208890100766958	-0.03049403043518309	0.041930693686129644	-0.035453245679725555	-0.05077804655172807	0.06323635391112852	-0.009335002507227701	0.03721360420906425	0.0017579790407092559	-0.025632337350661154	0.00961777447555946	-0.05682207082144146	0.05219028461782777	0.0045014118084676456	-0.036294103088850276	0.03600040165320332	-0.01699504939535543	0.10096484851761252	-0.02447907161316309	0.032792282857703504	-0.03666602913864024	0.025444228302407737	-0.016156362116643806	0.005123902414924192	-0.007519806872454033	0.0650404116204108
HG00383	0.011453946542442247	-0.04753664798333646	0.07089318135549114	-0.07658485467982101	-0.08466387305919675	0.01324750601617252	0.0791010694431419	0.0527730288484916	-0.006392241676110683	-0.06253305595020145	0.019347354862766623	-0.06295951477252851	0.016138337093419573	0.11094478829482453	-0.059887249589967426	0.039855241184824065	-0.010187192121262427	0.05277205662283539	0.05928107100452931	0.0426262600815005	0.04993249910209295	-0.023432699416664832	0.04958897717996892	0.0441053593831891	-0.019750644508146287	-0.12234349200349107	-0.1035287843376177	0.05555660526808633	0.024888997937799376	0.09050430176924604
HG00384	0.010263104491456803	-0.04365572122393673	-0.05100128403448155	0.014956411726820475	-0.09227973624965341	-0.052005414161629474	-0.0429336255780323	-0.08603306242693076	-0.04743104106993873	-0.01269680571632334	0.005007932180641619	0.0597984488019318	-0.00674827883166789	0.032569240799451435	0.011211743745735633	-0.041653288786188576	0.01588042269268724	0.030761228838609437	-0.023979706290779296	-0.06272170065540293	0.004729332848508228	-0.04579183630690415	-0.036294594375259	-0.03201653811704934	0.014144428699865461	-0.05510530116947914	0.04623176879451571	0.001228754783770011	-0.05540442881359231	-0.023499011982005838
HG01334	0.028265120858841943	-0.08228946634635732	0.00011813885408284846	-0.053054080566229914	0.10609197623782739	-0.05776340881392961	-0.05658985001320419	-0.028093668263324236	0.07148750080904098	0.04751202337430792	0.004106779913522165	-0.08964161939124662	-0.0034969350713435934	-0.13448729137523008	-0.030324588953300514	0.0769001716031813	0.006453780995600465	-0.051378153148532675	-0.021903147730410678	0.04997588138541717	0.020475395543143142	-0.01623337734368725	-0.03762042711318555	-0.023573923923541885	-0.0006320018362771292	0.06300649679706878	0.06731886549331373	-0.0343612733238208	-0.047662082712572454	0.01804956611716783
NA18486	0.021198300566261843	-0.058537844772359286	0.025219660129271876	-0.04886450214895341	-0.0014060035358201774	0.09722149759948667	0.025416003374157933	-0.03452206532933932	0.02387021255376238	0.03691383685076164	-0.0447346194244676	-0.04433397914110426	0.04405216012017128	0.03890194301417535	0.16054466791492616	0.05987476575327172	-0.037537712906836204	0.09204794246561787	0.02598250417036732	-0.053462769332915355	-0.05471549579376276	-0.06764521258754311	0.0364032577707458	-0.060678986997189696	-0.03093263663449533	0.09547099844313651	0.04359241044516743	-0.049931772677300895	-0.020619696183680286	-0.035103559760449383
NA18487	-0.012156465571918672	-0.07632384534535994	-0.05433942978708357	0.0329645666044038	-0.03218535896225692	0.04276773740029104	-0.02628710565330763	0.014711054533088722	-0.11038475549229772	0.05053028171297836	-0.039609157166972386	0.02701069817935521	0.041537896211205405	-0.032226605566182336	-0.049731055592880526	0.017236861117262477	0.031519396136931194	-0.01660906055835349	0.008212723200642622	0.03688752926894253	-0.05173184779223087	-0.030247804282203777	0.002808771412185225	0.045816980862052686	-0.011343996303133812	0.016821844899237135	-0.03763811032050533	-0.0779792778410119	-0.032606413384773526	-0.0004650307866567449
NA18489	0.002836164645470863	-0.08235669020589549	-0.0048965524725465785	0.07619528467979712	0.06079758808112906	-0.02902017248465527	-0.013999542836596575	-0.0546965647274241	-0.0008970396814445966	-0.009394115747749631	-0.017795246706395495	0.04181767972976626	0.02491158612062679	0.0427858646020703	-0.11542478200770759	-0.05444295502661937	-0.04308658279091053	-0.0018046504072388636	0.00878737435344641	-0.12746141290727678	-0.06481779064459299	-0.013931867050169819	0.07201203741001383	0.07785775841039608	0.038213426760032004	0.021905358990467805	-0.0038108455078124676	-0.09763088597124915	0.05259569034959763	-0.006046259326674734
NA18498	0.013066323289959898	-0.07390765536435297	0.01822179296398674	0.09186433623953813	-0.0037239450574073703	0.06275920927961867	0.0035135488910608037	-0.06914619749792184	-0.006662043543999805	0.07420857101176268	-0.04533245474181522	0.07972832339536581	0.006974296806289608	0.12072107527624613	-0.05835189878875199	0.004253570580973953	0.025925861208085543	-0.03203627088331037	-0.0444522629134562	-0.024315898830370865	-0.06344954774264584	-0.057479659522068266	0.06646422892393902	0.06345548221290642	0.008829656111564988	-0.0036735658853831966	0.03064464621515923	-0.0318861163503501	0.042470112286532295	-0.08690703867643888
NA18499	0.03253709208458749	-0.07017474082247246	0.031728965119600695	-0.04526214137279882	-0.050879395957604705	-0.011060908588912953	0.0860642489681981	0.0831619502354424	-0.0021664883218092353	-0.017791672869607707	0.004801656498783584	0.02237523899442649	-0.07957459696601885	0.03498910078311038	-0.07630240795943548	0.016852393498782266	-0.035613019173987355	-0.006098495983427008	0.010001599630193182	0.026472144872521454	0.05385199405271171	-0.04063756934435864	-0.053551088650605344	-0.021723962633284244	0.020812818176879716	0.029550421576787313	-0.05192688511654457	0.022449322317778252	-0.013930476340812237	0.048750387518622686
NA18502	-0.014954522859721132	-0.10383998999982799	0.07011302092805784	0.036907199028089276	-0.06302069867449232	-0.009428744208970143	0.06740834794390209	0.06741790573749412	-0.0029504103266491458	0.12267858074764314	0.10771735828472082	-0.10059936638611947	-0.001907306447523614	-0.03816775699774048	0.00015083792428111645	0.039257183062613124	-0.013867953818828509	-0.06067195759515332	0.02752667563490647	0.03407430248445785	-0.1053815831442454	0.08152241246823352	-0.01623435980223204	0.03531708611540313	-0.0009587212333659785	0.09757853672715652	0.032216861815067166	-0.002766451500231526	-0.0010026194127279418	-0.03298124548776244
NA18505	0.0018894057067236278	-0.029061719300029647	0.02656989761731619	0.09926171296283941	-0.04716530479314259	0.04648037980764815	0.11116821669932095	0.06857160962620752	0.01814837840725621	0.07915469767987782	0.03974801548989047	0.03702838962812242	0.022629493518501305	-0.05026490072883481	-0.07792794533165429	-0.004758361489917318	0.05182389139900871	0.0456946151193002	-0.10451370515631855	0.013906208531694168	0.0030546695766546475	-0.0016071779641438164	-0.11161883088952838	0.04618839893265734	0.08160640146224585	0.08768935891064802	0.03766070134101918	-0.03577073676247311	0.0007451484497145826	-0.010923254701118518
NA18508	-0.1013153365422596	0.04920856974807188	0.04169256093088686	-0.005823206720195708	0.03922703311386618	0.09524034868848327	0.021058708015310734	0.20668552359764464	-0.003272751900846517	-0.03524093209034632	-0.03817087774923386	0.09769743555705955	-0.0691696552004356	0.0052724065189097375	0.17372449946626134	-0.023433706476390932	0.007573772924743893	0.10205815713280136	-0.005320240770847057	0.07609989808286426	0.012431637256771877	-0.024020381420894202	0.0700294945804543	-0.0354697531370045	0.11154378587362833	0.07315242226300667	0.1896983117533814	0.07419381381591625	0.08129741040974123	0.008508606382880451
NA18510	0.0656614813002613	-0.017836746442294722	-0.04341650758695999	0.07712156683961986	0.03715119160323946	0.05587403331008765	0.0465599690294446	0.021423831645930015	-0.009777316644307794	-0.016649992333704764	-0.024193688892239527	0.0472034208658024	0.025586465234583942	0.044559847142790765	-0.01270227818971034	-0.002427273446551738	-0.02490947748480109	0.05291783552098882	-0.03127535582699844	-0.051154627509943776	-0.12153684434313268	0.0655979819122531	-0.03202445711863426	0.03250286365229974	0.010140335942482061	-0.015484277775065855	0.04909652630598704	-0.022820023634952984	0.0460955608011298	0.06192829070578682
NA18511	0.009607620451370131	-0.05385378324778339	-0.06819495615186308	-0.0024308972637431944	0.019399925724264543	0.056514622525511135	0.013626588127866063	0.07097782111183228	-0.07767824925362952	0.049344862009407214	-0.08343143863337744	0.03967094173577881	-0.03441981492292432	0.08124167569935818	0.11328915057190901	0.0032780302133033753	0.02666284033903839	-0.02308494849844961	0.07856121449404344	-0.027925614602927907	-0.010642111101340761	0.02460716016418206	-0.07601946263871806	-0.005223170805039229	0.07940077215464444	-0.051633192121443156	0.027012509469136813	-0.23037273955387758	-0.04186142269305832	-0.0004389579110230298
NA18517	-0.17175072723496862	-0.0031928951034166765	-0.009273796870175372	0.10556619386764632	-0.03433695950549759	0.051622015708770806	0.01714937342942548	0.07410748210534189	-0.005380272344163936	-0.07435726962294796	-0.10834505981079229	0.08715367701734493	-0.05218059010855751	-0.17531022395235593	0.011784702950032599	-0.11305428625936861	-0.04173491867099357	0.1081363332232556	-0.025348274693876075	0.08266534684100754	0.042548898039083634	-0.10968155281634555	-0.015792535314821513	0.009238211708147571	0.13898603534824056	0.05723359263793832	0.05480271382570816	-0.009640232962004149	-0.06553415961157402	-0.016053536111794636
NA18519	-0.04248091331687932	-0.0643778866515684	0.007337183884084029	0.027723944782336755	-0.016801133006881512	-0.06521250383805721	0.1410903839172748	0.15955157301369854	0.04642075521548883	0.052901103883203224	0.04997476494658461	0.021370173933222797	-0.057812246541388584	0.036697587676604256	-0.04306057670774782	-0.05896855923227444	-0.1415866754633382	-0.018509578492625002	0.1048090486343925	0.0294080382089124	-0.009956020774431383	-0.06823764319082723	0.04321981059666348	-0.08962513016449114	-0.05808913961846613	-0.05023655282865833	-0.110674788766894	0.11853043450561716	0.0549828229238741	-0.012972475059002635
NA18520	0.01299332780318621	-0.10149346265919347	0.07200665924449333	0.03121097383621925	-0.027045350424502845	0.13803753638887614	-0.14441526876046637	0.0626031525739423	0.11590073910555816	-0.011377752603906017	-0.13523606611707092	-0.10853271468984331	-0.03823191031773642	0.07956027357773737	-0.1485748827862487	0.0018430778623239358	0.09120468552870459	0.06874925044492415	-0.02700994830382537	0.11991947139283538	0.06738735167142633	0.021097821409918643	0.1455638709833789	0.1509082744372956	-0.014508868189974745	0.06876098337382308	0.02879829462054819	0.08531067252086091	-0.07603229467313205	0.06499742907230309
NA18858	-0.09855377368070609	0.019468803651703392	0.04059535144251567	0.13221191885254555	-0.011386400844379018	0.03915297703659921	0.02235670419765682	0.03108384158958299	-0.022885234943158902	-0.008558849273774807	-0.03236551506140648	0.044796302232661345	-0.09044578767579947	-0.03334137513764266	0.028220369687978832	-0.02559923900536605	-0.04935762690515184	-0.024546503342418504	0.04503166551636181	0.054811327574820996	0.02726260667505912	-0.02380902866300356	0.057603467380331834	-0.012905851799416827	0.08931157744246039	0.03812009065433802	0.10418812175791582	-0.010991999696552651	-0.06723127905479491	0.03894275259037711
NA18861	-0.010431131672246474	-0.09909956891953646	-0.047922351478706944	0.054264968700169065	0.0718464540395794	0.12078619935476774	0.05303384703608678	0.13625411490162223	0.010598337686640842	-0.040399102500071706	0.0613683780624406	0.05462302471391988	0.14232243379614404	-0.04718702213345409	0.009378733080225665	-0.008691382698852203	0.09704552876760657	0.04994515815576711	-0.0817318212645709	-0.021346823176251764	0.056123779258136636	0.06189809964629028	-0.12158405057702562	-0.0632585581389129	-0.1445730418348716	-0.05145863399995203	-0.00429390479995555	0.0418849859234383	0.012767767246106322	0.16409077829126006
NA18867	0.05242643584668757	-0.07567804680242331	0.06744320276882768	0.02492300733748442	-0.097564731887029	0.11377947786191413	-0.11893076429326718	0.061738397225092556	0.060189511729848225	0.03296239329661221	-0.1141020210421017	-0.09162073377818868	0.0789310546321735	0.03773825168531185	-0.10974124907081512	0.04107376037542682	0.03292201096016789	-0.03592641506148914	0.08849405727587681	0.08560037072980223	0.032000012546528595	-0.03584237255542322	0.12786807551040827	0.08822688054882234	0.003962629813630977	0.016645603193129722	0.07815995877299045	0.05748522400148861	0.007616067961507187	0.14407563587857597
NA18868	0.0968364931535908	-0.01695547634126553	0.017773650195552763	0.07241606745151617	0.012882266669202136	-0.04174895050131787	0.12902784674413034	0.08746167231246106	0.13265293760803684	0.23576866357046203	-0.03558056790790287	0.04260446075369354	0.042229200158465215	0.014299140477066393	-0.019111360240944203	-0.08692009226427813	0.13658919353522708	0.07287713968374454	0.3836478259223667	-0.11409938582055726	-0.12664602482443765	-0.06332798380217017	0.016817389006966627	-0.2792251343132188	0.16497161185060355	0.03541475104341004	-0.13822503062165886	0.3510000305709954	-0.18669126567270955	-0.18646107177205057
NA18870	-0.04154574280889321	-0.05519407037096034	-0.02562447249961269	0.04707119565651022	-0.005248308032591598	0.060804792901839974	0.0076897140111444485	0.02857648290107221	-0.1071338756319375	0.04094997836383046	-0.0284204144499525	0.026789498756616098	0.023244320902376697	-0.08947003468846083	0.0020342482197538243	0.031029866357009626	-0.02045445185690319	0.005246783889929019	0.026273411867511767	0.06365489354457632	-0.0811988375251758	-0.03489713866188589	0.05198091714010295	0.011183834550699875	0.025613880518671094	0.005079009761116957	0.018441142206823954	0.01252182561099522	0.024334019059641127	-0.0034770730040627005
NA18873	0.10430043375093719	0.021933639574334682	-0.07976109000187488	-0.03879145627978421	0.030559988653388964	0.05260343079773396	-0.013609538909480435	0.15914456040431404	-0.16423580554637046	-0.0007743578822748652	0.059056982724144724	-0.1068091913140336	-0.051166441443758495	-0.09350683173081469	-0.08144000009233038	0.0178416647705309	0.057687451933984786	0.1534015516143186	0.0932562035922747	-0.010920013535648315	0.05521241194816539	-0.015442371483227307	-0.029310675929547877	-0.06782476420175311	-0.09724314219084561	0.06962237633737767	0.14755733109057348	0.03637441262324129	0.14553252253703358	-0.07346445105793245
NA18907	-0.04015568740807939	-0.05306092295330148	0.01924377211547131	0.04993048716722829	0.06615526195518977	0.05055999747812397	-0.01866291634513692	0.01734813545335411	0.010443275545251028	0.040503341731908706	0.012454715610025325	0.03680029720434235	0.10867109274350983	-0.018783705688354316	0.0205244341931155	-0.11956961381355317	-0.0943438272896495	0.03415422771873518	0.01834152422020102	-0.06780675100262497	0.13783484604401935	0.09714522672700293	0.10939661920736612	-0.10085050479761173	-0.060264748914961364	-0.01422983937537892	-0.08382854503055308	-0.016644395682853256	0.11499029980907241	0.034076353597757875
NA18908	0.012477940752925052	-0.09456450733967477	0.03543204885345052	0.026509361020445	0.008465614937252033	0.06415499705587543	-0.0731962296956399	0.043767155667619066	0.007474245923588809	0.06557489693924451	-0.003403991325248555	3.7121444026004014e-05	0.023681331861617326	-0.014778993851178914	0.04516538074093377	-0.0337062130160315	0.05780232677749672	-0.06349634002414004	0.026174501693678985	-0.0005442595135622389	0.020376048702410436	0.07522684600226631	-0.06591834479748133	0.03702707752390966	-0.07822651981549297	-0.08505738466148124	-0.0061031539352582815	0.009756070206506253	0.06230705432860156	0.04888370267760789
NA18909	-0.09364320800300903	-0.06369762930017954	0.014485491803174566	0.09138263013144858	0.062352785841567976	0.025011826263177005	-0.03531594777674066	0.02745595930104031	-0.06192510352215947	0.031122242753756097	0.04699570415663799	0.020919119087337183	-0.14480688126450983	0.06304152441223436	0.05416324851790889	-0.05315677397075129	-0.1163746940901175	0.11149784669230153	-0.02556012297200449	0.11197301370712473	-0.03260781956251594	0.11015743122691114	0.012558193621592134	-0.013239729862042509	-0.02535944530328972	0.0055489465916982	-0.09164271214965039	-0.12236486622827146	-0.043130105521745406	-0.08319499920014285
NA18910	0.06519655959998197	-0.0009594671282695248	0.06153443769444	0.07801087016207872	0.08360626807795675	0.0559919063594236	-0.017384421811362124	-0.024732420264369236	0.16721887303640873	0.07668055182124767	0.019706943112173678	0.07161707983164495	0.04488456116416158	-0.0070776079246603904	-0.006774562999357357	-0.1202470540300311	-0.00995277810220595	0.01739283774273335	0.06751029452805099	-0.11063335255704938	-0.03932659670759972	0.029306176560572078	-0.005317729299244879	-0.007638252522877411	-0.15078185851981338	0.029504756827229226	0.0031649863559873436	-0.027296201470266512	0.07963144837529249	0.09776616513385009
NA18912	-0.0047497559983957485	-0.08808747462677605	0.051086923301794956	0.007422772362422704	-0.08601787645244383	0.06172291276744714	-0.0640129990388226	-0.026693752087026294	0.00960472271380739	0.06639262944257249	-0.06239949010396988	-0.03433376976618667	0.024852205410782126	0.03477542946975236	0.04024978475213547	0.05824545719503217	0.0333784862160796	-0.02946494110876177	0.038173538092672384	-0.007091174089827935	0.007290205675203101	0.0006641762001952057	0.031041371116845094	0.005715721408145512	0.05647426902432273	0.13281564895612025	0.01995377956903918	-0.06957370041145364	0.0225401557036631	0.013848719309594635
NA18916	-0.011160315074145081	-0.028808538035992908	0.00769977699235216	0.04550970043412077	-0.026891816111566488	-0.036565139299989266	0.06654111139541	-0.04252024871367292	-0.045654700624186424	0.0497474809257113	0.008114208604509747	0.015232403954150061	-0.07587887428564116	0.006910409806862211	-0.017994672176729228	-0.0023419682110385137	0.01873993275420451	-0.03397605271031353	-0.0505510189156659	-0.0782765329490701	0.06556025198046275	-0.07684770833756671	-0.01160660846173952	-0.0328331009889258	0.0033667958581913484	-0.007298641257249626	0.06841550100048198	-0.034804371107933496	0.030057833461098672	-0.04257010734321308
NA18917	-0.02666858165488209	-0.05064801955010505	-0.01059945809761953	-0.023865067410280175	0.018140427935248594	0.0053412268200197874	0.020630614350832223	0.06432218497394412	0.018333324220071587	-0.004402927238114486	0.01781685819608557	0.05869474783693802	-0.068507068610543	0.013042113732190469	0.06839568387520416	-0.05876400253868376	-0.09008344970183431	-0.05490905674882351	0.011739416054348797	-0.03426444153169686	0.009806025964595502	-0.006625890748900609	0.016594587202451296	0.004407285971764838	0.048700262028982505	-0.020296967996320303	0.00862912938056743	0.022618448930097675	0.08199826993118639	0.018323762842165903
NA18923	0.03955900309225876	-0.012288474352405385	-0.012584987080843796	0.08227602001932573	0.04526064024209149	-0.055130669113585835	0.037659813699607185	-0.002505232048216113	-0.04149716070984875	0.005666099557483417	0.006284529100937818	0.06192791114604744	-0.00048503332685301184	0.06796252580846264	-0.05618989914571913	0.06449303743518528	-0.14185461350544742	-0.041347476055460436	0.021451995439050426	-0.02171068877733072	0.002724557075756812	-0.03949760774737749	0.05588007701738201	-0.0057229886557004575	-0.017241781407333196	0.00012886225505623697	0.01334205871202436	-0.010340256183767126	0.07710042684992054	0.0005304923428885167
NA18933	-0.022770697355863477	-0.0857187405800025	0.02413157312727796	0.03110633202502818	0.0072380706236112695	-0.00537711268133406	-0.0007287294191509338	0.06601937288819204	0.02997567595106807	0.03439040204261663	0.023695197234049777	0.008701816439621146	0.04072333509947036	-0.046218257218061415	-0.01642450065999016	-0.026716146066577868	-0.030943473482670365	-0.10231306078095374	-0.009535353719591766	-0.06846632538613154	-0.002892835576181132	0.058153192635348606	-0.01477598730149203	0.0577104890899328	0.009578016368846812	0.010176600782576635	-0.04137887876008307	-0.01913307206076998	0.09480490373590521	-0.05149040610710897
NA18934	0.09867961406106127	0.005781352168626987	0.01727329565518575	0.08141318778475577	0.01608600074249679	0.09515945856004455	-0.05505681845760099	0.044535560676143345	-3.195164749222672e-05	0.021708097662095967	-0.21668791284415473	-0.06515703632555064	-0.14076709933893058	5.780010798091063e-05	0.030188806913419106	0.12596820728634864	0.070179972321064	0.03019764733312078	0.12176321547809306	-0.07428416284361147	0.2645673296003322	0.05662103928067014	0.04476552438573873	0.09966591028439307	-0.12078392885355219	-0.28740164970729426	0.011830463692938428	-0.09099765937665412	-0.16079068823791604	-0.216197681371948
NA19093	-0.08707729830416354	-0.12405396264625981	0.026042935368741717	0.09328893988272308	-0.008466461897122607	0.036176809630008855	-0.031580145300936516	0.01414125441450007	0.008829711873232974	0.033457597387190834	0.025942798304542467	-0.019747673010949984	-0.09779093864688645	-0.10844391556356434	0.1289060225399073	0.06868873198102945	-0.06780655417605615	-0.06435540089163357	-0.11181878523594697	0.028993632377707964	0.005187647130140398	0.05350406272450807	0.007692136735951611	0.030729278846364734	-0.050666149193772714	-0.006023088631885181	-0.1370535055596756	0.05238972464503728	0.025057018740516503	-0.10750815617227114
NA19095	0.005312197748709891	-0.02160060889870801	0.07268770390363649	0.1387920434039733	0.1133189985807275	0.027680438588814516	0.01740974914089039	-0.006956185232814568	-0.004066882700404725	-0.013866183628511526	-0.022023259140858262	0.03250595597138949	-0.10813980579265559	0.04526970350178714	0.13787191799794565	-0.061626861856662093	0.016516828811330053	-0.0535390398446056	0.056647147566484236	0.019540101232125236	0.002438216017678445	0.027945210156671396	0.019552414487512174	-0.06081535292143506	-0.11392487586858031	0.003870427623778443	-0.010975018732345874	0.017591070577831276	-8.175826330091354e-05	0.03344748917873093
NA19096	-0.09542680410716656	-0.02633014634833026	0.001288137017138498	0.061268435612538925	0.0870250463851732	0.04568878494084993	-0.0318772121307892	-0.004444287877092939	0.011023383376261766	0.10351784054217827	-0.028417707312659114	0.018340417244206993	-0.03103802894817973	0.008454872676062567	0.00849609462601002	-0.1310281042634323	-0.15514960809695025	-0.01958308175131245	-0.05083762733336768	0.0012460004657324027	-0.02533043030977177	0.15207427052202166	-0.006637681648323582	0.02468786036811662	-0.09606752110172265	-0.09571149026541478	0.03036111992874107	0.08638547969746965	0.040153715893973194	0.15374481272124366
NA19098	0.022760017850374212	-0.0758003695193399	0.0018081959565010208	0.0437533722051261	0.11453361457391796	0.060772718002630184	-0.009610665273751658	0.02228693766331786	-0.04877389302895652	0.06262019404790473	0.07078015443833319	0.0068453469317772825	-0.01350383160175558	-0.04445971957497477	0.015084327012573015	-0.0423172518932604	0.11932133761214539	-0.017759886251209486	-0.06542342381210221	-0.12346121004957838	-0.06323093903067364	0.06345243289760957	-0.03140438550368393	0.08203017151752982	0.05622298967498457	-0.10844283046879527	0.05031111370485234	0.009396477171655902	-0.04146803911280324	0.07514353144804262
NA19099	0.0031267889127120792	-0.06123073571654763	0.02895690228228311	0.13470146124643384	0.06665998988230307	0.0330971693011926	0.016970225900225077	0.024098965637653503	-0.07195275232767794	-0.007157759755266494	0.06859883620467709	0.05877378243873805	-0.08759391012881428	-0.050085567796983484	0.033778950063949535	0.064379774617851	0.08275581720554781	0.00018182897856128453	-0.0210220789026822	0.05334010125024356	-0.02696252180457372	0.0949827798701166	-0.06935326312627674	-0.0007978014520297216	-0.01868089145094179	-0.00762377861517962	0.03951501020678861	0.0890932821365422	-0.01332043211718339	-0.02077860442259195
NA19102	0.040627113474041875	-0.009559864726089528	0.02977540789985455	-0.04593691605252173	-0.06461868230343366	0.06942055787129395	0.08037285713716648	0.10794445831392982	0.08048375308785936	0.08725495344293667	0.012088400780480507	0.05241440335488685	-0.13543093904362558	-0.0037465479306325075	-0.0346631339267044	0.025597700266522697	0.029956818956510905	0.013321786503273314	-0.025533585305686765	-0.033688620064910184	-0.01766458862521581	0.01692043752808016	-0.008332783501901019	0.04305124011993382	0.133771040307741	-0.0343949802861781	0.04006997006193205	0.11029839761355568	0.008039293484037993	0.012578542276733556
NA19107	0.044807336201359335	-0.05886240161453687	-0.051037786890230016	0.07560033689166386	0.052918172502551805	0.07139913786188219	0.003921707989196552	-0.0017845580948349848	-0.034081252675965096	0.020416609813695905	0.036284975437553345	-0.020892351628074367	-0.014456230701361575	-0.006465611918339323	-0.10280801451203248	-0.015608146465543102	0.10673195663833604	0.0912622034165997	0.07991126686781767	-0.03458217716168227	0.10165114684194167	0.030722014356900185	-0.16397840914944736	-0.10161898168437863	-0.11458231334386691	-0.034871541515048364	0.08252966608443901	-0.057634639706680195	-0.003924912670246333	0.06996709298580306
